2020;04;23;00:37:13;2020;04;23;00:37:13;;Reorganized folder;;
2020;04;09;02:05:02;2020;04;09;02:05:02;;Improved code;;
2020;04;07;21:04:20;2020;04;07;21:04:20;;Added São Paulo cities json;;
2020;04;07;20:57:24;2020;04;07;20:57:24;;Added graph file;;
2020;04;07;20:56:13;2020;04;07;20:56:13;;Added exercice 3 file;;
2020;04;07;20:56:02;2020;04;07;20:56:02;;Added aula 1 material;;
2020;04;06;22:01:43;2020;04;06;22:01:43;;Added homework file;;
2020;04;05;21:38:23;2020;04;05;21:38:23;;Added aula 2 exercises;;
2020;04;05;21:38:06;2020;04;05;21:38:06;;Moved to folder;;
2020;04;05;20:08:10;2020;04;05;20:08:10;;Added exercise files;;
2020;04;05;20:07:04;2020;04;05;20:07:04;;Added lecture notes from moodle;;
2020;04;02;22:05:09;2020;04;02;22:05:09;;Added lecture notes;;
2020;04;02;01:41:42;2020;04;02;01:41:42;;Added lecture notes pdfs;;
2020;04;02;01:39:56;2020;04;02;01:39:56;;Added some graphs;;
2020;04;02;01:38:53;2020;04;02;01:38:53;;Improved precision;;
2020;04;02;01:38:27;2020;04;02;01:38:27;;Changed graphs names;;
2020;04;02;01:36:51;2020;04;02;01:36:51;;Added article figures;;
2020;04;02;01:35:55;2020;04;02;01:35:55;;Added 9-primes;;
2020;04;02;01:35:09;2020;04;02;01:35:09;;Added exercise 2 files;;
2020;04;02;01:34:15;2020;04;02;01:34:15;;Changed extensions;;
2020;04;02;01:32:11;2020;04;02;01:32:11;;Added course material;;
2020;04;02;01:31:36;2020;04;02;01:31:36;;Added exercice 1 files;;
2020;03;24;23:49:06;2020;03;24;23:49:06;;Added exercice 1.1;;
2020;03;20;23:23:29;2020;03;20;23:23:29;;Added more primes;;
2020;03;09;22:39:12;2020;03;09;22:39:12;;Added file about sdl complexity;;
2020;03;09;22:28:20;2020;03;09;22:28:20;;Merge branch 'master' of github.com:blmayer/doctorate;;
2020;03;09;22:27:42;2020;03;09;22:27:42;;Added visualizacao files;;
2020;03;09;22:27:42;2020;03;09;22:27:42;;Added visualizacao files;;
2020;03;09;22:26:36;2020;03;09;22:26:36;;Removed subsections;;
2020;03;09;22:25:41;2020;03;09;22:25:41;;Added sistemas complexos lecture notes;;
2020;02;04;00:44:44;2020;02;04;00:44:44;;Added articles about complexity;;
2019;11;24;16:04:00;2019;11;24;16:04:00;;Added database file;;
2019;11;24;16:02:48;2019;11;24;16:02:48;;Updated cache files;;
2019;11;24;15:37:46;2019;11;24;15:37:46;;Added eps graphics;;
2019;11;24;15:37:11;2019;11;24;15:37:11;;Added results file;;
2019;11;24;15:36:29;2019;11;24;15:36:29;;Updated notebooks;;
2019;11;20;15:59:54;2019;11;20;15:59:54;;Merged into article;;
2019;11;20;15:59:11;2019;11;20;15:59:11;;Updated presentation;;
2019;11;20;15:55:48;2019;11;20;15:55:48;;Adjusted categories;;
2019;11;20;15:54:27;2019;11;20;15:54:27;;Added more articles;;
2019;11;20;15:54:03;2019;11;20;15:54:03;;Added article presentation;;
2019;11;20;15:52:54;2019;11;20;15:52:54;;Adjusted for final run;;
2019;11;20;15:51:44;2019;11;20;15:51:44;;Added article analisys file;;
2019;11;20;15:51:04;2019;11;20;15:51:04;;Removed uncompressed database files;;
2019;11;20;15:50:08;2019;11;20;15:50:08;;Added compressed database files;;
2019;11;20;15:46:44;2019;11;20;15:46:44;;Added database files for first presentation;;
2019;11;20;15:46:07;2019;11;20;15:46:07;;Removed apache category;;
2019;11;20;15:41:58;2019;11;20;15:41:58;;Added R project file;;
2019;11;12;16:14:50;2019;11;12;16:14:50;;Added author email;;
